Date,Income/Expenditure Amount
2024-01-30,225.3623231
2023-08-17,57.54981329
2023-05-01,178.8660377
2023-09-25,342.2741755
2023-07-01,56.58375063
2023-09-10,557.5040604
2023-05-24,172.7631145
2024-03-28,882.36055
2023-09-24,241.3349136
2023-07-04,251.2313968
2023-09-23,73.46016212
2024-04-05,313.2961646
2023-09-02,81.07928071
2023-10-04,341.2124879
2023-11-03,76.66583233
2023-06-30,76.1550838
2023-07-14,56.967974
2024-04-04,206.7661046
2023-07-11,200.5205771
2023-05-12,277.2117181
2023-05-07,450.456613
2023-08-25,148.3698935
2023-11-12,66.49290975
2023-06-22,78.09473906
2023-08-02,154.3954788
2023-08-05,137.0740304
2024-01-06,464.0278312
2024-02-03,113.1435528
2023-08-12,274.1465074
2023-09-18,333.2636703
2023-06-29,510.7272827
2023-11-21,341.3612477
2023-05-21,63.07881744
2024-02-23,379.5464617
2023-09-22,38.13459587
2024-04-08,316.9533375
2023-05-11,122.7095385
2023-11-07,42.32485229
2024-03-17,105.3154539
2023-06-14,55.68028986
2023-06-29,78.19025758
2023-10-27,118.247297
2023-12-13,462.9163345
2024-02-23,82.74020942
2023-06-30,190.5946274
2024-01-03,720.2672967
2023-11-26,210.2199603
2023-11-10,123.4873868
2023-08-10,48.88734286
2023-10-05,81.53358125
2023-09-24,507.9471629
2023-12-27,581.8286561
2024-04-10,787.1867843
2023-11-16,97.01103008
2023-06-26,161.1204624
2024-01-02,209.8164854
2023-07-21,109.0706576
2023-12-23,254.1586516
2023-09-09,222.2069239
2023-09-22,362.8095047
2024-03-30,97.4995344
2023-06-29,33.71432258
2023-09-19,294.6781554
2023-09-08,26.29522948
2024-02-03,28.19795356
2024-03-08,631.5312255
2023-08-31,348.1761978
2023-10-12,65.61725163
2023-06-28,312.6269626
2023-07-29,230.4368944
2024-02-08,330.6646536
2023-08-05,249.2770181
2023-08-24,20.39170099
2023-08-29,351.1907765
2023-11-05,154.9837979
2023-07-01,416.3464702
2023-07-13,406.7684791
2024-01-28,88.97118052
2024-04-07,393.0753476
2023-12-07,23.02416524
2024-02-25,448.243325
2023-12-21,752.4271888
2024-03-10,548.9288396
2024-03-11,26.64103593
2023-11-27,142.1527196
2024-01-04,370.2973954
2023-08-23,309.8104596
2023-06-14,325.068467
2024-01-18,410.4643789
2023-10-18,188.6726625
2023-07-18,252.4185338
2023-11-14,194.3557699
2023-07-25,243.5358469
2024-01-09,95.6926467
2023-04-30,311.6704965
2024-03-09,50.21716256
2023-11-24,58.38900084
2024-04-01,546.92073
2023-09-11,223.4573053
2024-02-22,125.8653424
2023-11-26,149.8090543
2023-09-05,42.39521071
2023-08-28,196.2455078
2023-08-22,247.2412551
2023-09-07,132.2653183
2023-06-29,37.86236646
2023-06-10,46.62214227
2023-07-19,670.6979146
2023-06-11,89.0380093
2024-02-17,553.1966646
2024-01-10,639.9900654
2023-08-14,241.6721046
2023-09-20,52.98566801
2024-03-16,246.725128
2023-05-14,305.3000072
2023-12-28,227.0895742
2024-03-13,101.0038281
2023-07-21,33.09558212
2023-07-06,47.31547591
2023-09-17,311.3118881
2024-04-15,121.8055879
2024-01-28,23.92863451
2023-08-15,565.5683581
2023-06-02,24.82541893
2024-01-31,225.9391397
2023-07-17,158.7314859
2023-11-07,79.638326
2024-03-11,13.80531598
2024-04-08,233.6055165
2024-01-10,457.9359357
2024-03-10,668.8841059
2023-04-30,648.3141527
2023-08-24,218.4740086
2023-05-09,163.4537666
2023-12-14,38.08241645
2023-05-02,325.732452
2023-07-05,10.00498663
2023-06-22,21.75835523
2024-02-07,200.8882865
2023-07-03,162.4191111
2024-04-14,40.73250617
2023-08-18,120.4414111
2023-12-20,72.01959348
2023-11-10,52.77454849
2023-05-08,621.8218241
2023-06-07,69.14254744
2023-12-05,192.8572088
2023-09-08,656.4878856
2023-09-15,32.70638681
2023-10-15,811.127387
2023-05-11,330.6031023
2024-02-09,257.1872215
2023-12-22,181.3206736
2024-01-31,249.2791067
2023-10-16,343.6084001
2023-06-21,263.382811
2023-07-20,535.7416323
2023-05-31,150.9317327
2023-11-30,94.48585926
2023-07-30,292.0341149
2023-10-01,542.7017173
2023-10-11,296.2624278
2023-08-31,184.9158113
2023-10-03,360.3269341
2024-03-28,292.8792288
2024-02-07,414.3057364
2023-09-16,341.3623356
2023-10-30,149.1995236
2023-08-29,140.195047
2023-12-08,226.5207077
2023-07-23,745.1078471
2024-01-19,56.19802994
2023-08-31,179.1384463
2024-01-29,634.19115
2023-09-11,273.3870098
2024-04-16,312.8929958
2023-10-11,256.7102051
2024-03-25,493.8478442
2023-05-01,340.6466423
2023-10-09,32.19215483
2024-01-04,467.7850494
2023-09-23,264.8164255
2023-10-18,209.9772902
2023-10-23,20.50175011
2023-10-19,153.7629366
2024-03-10,88.02745856
2023-07-19,124.9498406
2024-02-27,28.2223372
2023-05-08,257.2810592
2023-10-03,156.883697
2024-03-21,53.45998039
2024-04-07,146.6130521
2023-06-21,648.3312391
2024-03-14,694.8613871
2023-10-06,814.4750991
2024-04-19,369.3589126
2023-12-21,392.0327878
2023-10-20,134.7697024
2023-12-25,649.6619287
2023-09-19,239.3833604
2023-11-24,128.178321
2023-08-30,411.5500988
2023-08-14,191.0639573
2024-03-28,418.5936096
2024-02-13,68.26962525
2024-03-30,648.4315681
2024-02-09,575.686736
2023-07-06,352.8517798
2023-10-22,221.7093753
2024-04-18,154.4902891
2024-03-22,512.8223768
2024-01-21,413.6352461
2023-12-26,537.8631013
2023-10-20,90.62398387
2023-09-05,114.0423454
2024-03-27,182.9107701
2024-03-26,87.11704224
2023-11-01,335.4690542
2023-07-17,34.28874311
2023-07-09,69.0203145
2023-08-28,470.9198806
2023-10-16,188.2123331
2023-12-17,148.3794929
2023-05-05,394.2796896
2023-11-12,619.2838367
2024-03-05,33.49380722
2023-06-02,103.4164692
2024-02-02,55.32130124
2024-01-07,354.8589602
2023-05-06,207.693482
2024-01-13,141.1747422
2024-02-04,562.594382
2023-07-10,73.85086191
2023-07-26,497.3787515
2023-08-28,172.3146784
2024-01-13,181.6570473
2024-02-21,181.7674761
2023-06-29,393.9959545
2023-09-04,357.4166705
2024-04-07,309.9377517
2024-03-21,786.566065
2024-04-17,174.3845011
2023-07-02,205.9570137
2024-02-09,91.35661756
2023-07-05,66.52164741
2024-02-10,46.61574197
2023-08-29,117.5193434
2023-08-27,66.42840933
2024-01-05,429.6971131
2023-12-09,43.07509857
2023-05-25,41.29398498
2024-03-29,82.66567463
2023-09-26,32.83644451
2024-03-29,105.9910946
2023-05-21,140.0896998
2023-06-27,311.9652538
2024-01-07,145.8952458
2023-09-17,408.0576892
2023-09-29,244.0961214
2024-04-16,359.1809606
2024-01-08,505.3402485
2023-06-29,146.6217699
2023-09-17,161.0943212
2023-10-08,412.9938449
2024-02-09,230.8970035
2023-06-05,198.3766049
2024-02-02,157.3882018
2023-12-15,183.8094038
2024-02-13,326.2744765
2023-12-14,62.4481767
2024-01-27,245.3281733
2024-01-27,63.41644515
2023-12-27,387.1871027
2023-09-10,57.41909836
2023-06-11,112.7661702
2023-06-04,621.7145594
2023-12-29,60.742834
2024-04-23,85.10182501
2023-12-31,140.2700796
2024-03-17,68.67499412
2023-11-17,45.58247881
2023-12-30,568.7123941
2023-11-07,76.06986898
2024-03-17,59.21858178
2023-07-13,215.6146952
2023-11-19,141.7208014
2024-03-16,142.7989822
2023-07-30,93.57196223
2024-01-12,389.7083186
2023-09-23,40.41642585
2024-03-10,211.5197466
2024-01-19,105.6552893
2023-05-10,627.800472
2024-02-28,363.9965742
2023-11-13,148.4178441
2023-08-19,37.09119378
2024-03-04,233.8032528
2023-07-01,374.5891391
2024-04-06,45.5392443
2023-09-28,20.63774264
2023-10-11,352.7470471
2023-06-30,381.4600433
2024-01-11,456.7624727
2024-01-02,290.0125719
2023-05-13,60.97458895
2024-02-14,261.1452155
2024-02-17,98.04681063
2024-01-19,386.6920125
2023-09-17,126.2931226
2023-08-29,70.89622214
2024-01-19,89.30688647
2024-04-05,43.94814678
2023-10-13,127.1874382
2023-05-17,12.44796658
2024-03-29,354.1511621
2023-07-09,502.0303519
2023-04-30,136.0679881
2024-01-18,288.4637628
2023-08-27,82.99782443
2024-03-10,33.90124361
2023-05-01,343.9019492
2024-03-20,288.1109448
2024-01-14,82.92687423
2024-03-22,62.25734184
2024-03-20,392.2967419
2023-12-21,177.7764442
2023-08-23,199.2143245
2023-12-30,505.6956495
2024-03-13,234.8902003
2023-05-15,279.1407266
2024-02-07,456.5493358
2023-11-21,658.5737722
2023-10-26,37.59380075
2023-12-21,275.0928919
2024-01-21,215.83655
2023-05-07,736.936873
2023-10-21,269.8409155
2024-04-25,504.799023
2023-07-26,291.8452499
2023-06-30,110.6278495
2024-04-01,424.0978709
2023-09-23,397.0383247
2023-06-24,128.7069681
2023-08-30,280.4762006
2023-11-10,290.2726471
2023-08-28,13.17680057
2024-04-15,109.0254383
2023-08-21,237.6289794
2024-04-04,25.36830982
2023-12-10,33.9898071
2023-09-23,156.677263
2023-10-11,363.3255439
2023-10-01,46.23504431
2023-10-06,192.9588669
2024-02-01,834.2518712
2024-02-01,663.5420434
2024-01-06,76.03941213
2024-01-12,271.1697021
2024-01-26,175.5811535
2023-10-01,349.1626538
2023-09-04,82.76401185
2024-02-06,554.5310206
2024-02-03,89.7670115
2024-03-12,456.3935694
2023-07-13,265.1175812
2024-01-14,84.67418557
2023-11-25,627.7010451
2023-11-30,167.3487819
2024-02-07,41.23969572
2024-01-31,140.722367
2023-07-25,84.55664843
2023-07-08,9.822208759
2024-04-21,597.2664781
2023-04-30,11.95739331
2023-09-01,393.0681144
2024-04-12,56.01382888
2024-02-23,380.3526949
2023-11-14,97.48544799
2024-02-26,191.351235
2023-11-26,483.8244905
2023-07-14,58.70794193
2024-04-15,70.16952877
2023-09-29,147.6339368
2024-04-24,60.06558187
2024-04-27,162.4229896
2023-05-19,237.9725996
2023-07-28,177.0525963
2024-01-05,473.5110336
2023-10-23,308.0505274
2024-01-21,642.1920368
2023-12-29,187.6453093
2024-01-16,616.630459
2024-01-14,144.3916244
2023-05-19,288.6038853
2024-01-30,139.7072136
2024-04-20,105.346078
2023-09-29,348.7547127
2024-04-13,83.542356
2024-03-22,295.7128618
2024-04-16,260.5317855
2023-12-09,156.4567264
2023-05-01,268.6401861
2024-02-28,176.7924897
2023-07-04,551.0778137
2023-11-15,164.9631788
2023-11-16,467.7159384
2023-08-06,267.3019798
2023-09-07,178.35371
2023-05-05,48.20908902
2023-07-25,254.8492219
2023-08-07,638.3765436
2023-06-26,291.7484689
2024-01-09,653.2000011
2023-07-08,240.2927728
2023-12-01,385.551283
2023-11-05,322.082757
2023-09-24,218.4284681
2024-02-17,121.125769
2023-11-24,416.2958003
2023-11-06,86.35551748
2024-03-31,264.6916814
2023-06-25,143.7774435
2023-12-19,321.1564647
2024-04-01,544.1244487
2024-03-13,521.2892791
2023-07-10,104.966315
2023-06-22,171.0283525
2024-01-22,157.3482438
2024-04-18,131.9584992
2023-05-24,68.95315789
2024-03-17,213.7211249
2023-11-25,82.88693082
2023-05-29,139.1278037
2023-09-18,420.5444049
2023-08-29,269.1170039
2024-02-02,451.5481701
2023-10-06,133.6382814
2023-05-27,236.7824712
2023-08-22,178.7445754
2023-12-22,148.0265144
2023-09-18,77.0703053
2023-05-08,267.8547846
2023-10-22,802.4176455
2023-10-21,160.6408594
2024-04-10,344.4355871
2023-06-22,62.88150018
2023-10-25,311.7467836
2023-12-18,81.13786877
2023-09-24,96.17765485
2023-09-20,80.48433454
2023-12-28,468.7841909
2024-03-13,361.6827289
2023-06-05,172.2781786
2023-06-24,171.3552743
2023-08-12,169.4639206
2023-05-29,221.6079531
2024-02-09,149.4893807
2023-08-10,377.3172552
2023-08-22,391.9000104
2023-07-06,22.84888779
2023-11-11,115.9641203
2024-04-17,95.71026726
2024-04-10,153.4027785
2024-04-22,671.0764508
2023-08-18,92.99506382
2023-10-25,281.8718142
2023-05-10,315.5420515
2024-03-04,61.68454342
2023-11-21,215.9833135
2023-06-07,521.2087421
2024-03-09,283.3375176
2023-05-14,462.1411125
2024-04-24,147.9731406
2023-09-03,373.9944671
2024-04-24,247.0493171
2023-10-14,66.77564827
2023-10-23,370.7556312
2023-10-18,522.1273616
2024-04-03,87.65862257
2023-05-05,574.4152524
2023-09-28,200.6343712
2023-11-27,148.0777149
2023-09-08,126.7340726
2023-12-29,477.8785176
2023-08-05,264.4399544
2023-06-11,25.61769377
2023-05-13,265.5698596
2023-12-05,262.8974626
2024-03-03,132.8293352
2023-09-20,537.7410862
2023-09-18,100.1024003
2023-07-13,135.1302285
2024-04-07,506.0355369
2023-07-01,46.90175778
2024-02-07,50.24883702
2024-02-16,121.3395371
2023-05-11,99.78194822
2024-01-28,78.30853587
2023-08-01,790.8957854
2023-11-05,283.8880828
2023-05-28,201.2238148
2023-05-14,766.2261907
2023-10-29,51.59896311
2023-09-06,121.4605968
2024-01-27,344.0856376
2023-08-24,62.7992051
2023-08-13,62.64613128
2023-05-27,723.244991
2023-10-19,354.3017632
2023-09-12,305.2456963
2023-12-16,365.3224608
2024-03-24,152.8858417
2024-02-15,24.63675892
2023-07-12,372.3819184
2024-03-25,342.4944184
2023-06-03,36.17411286
2023-08-25,75.3230899
2024-04-20,338.8239203
2024-03-21,48.77621306
2024-01-19,276.86235
2024-03-05,227.562354
2023-07-19,175.7930563
2023-12-11,226.7634832
2023-12-13,75.31085819
2023-11-07,33.87158175
2023-08-17,287.0748582
2023-10-27,250.9340051
2023-06-21,441.6390151
2023-09-20,51.32073413
2023-12-10,382.5088806
2023-12-17,121.3542793
2023-10-01,136.1011123
2024-03-11,96.83877456
2023-05-21,680.5474033
2023-07-08,94.86729103
2024-04-22,500.5922814
2024-01-03,177.3473883
2023-04-30,364.101333
2023-06-08,186.4049734
2023-09-22,230.1885885
2023-08-14,350.6224831
2023-08-17,62.89972985
2023-12-27,49.88941779
2023-08-06,480.1045897
2023-10-18,422.0356731
2023-10-01,67.6982593
2023-05-23,459.1191459
2023-10-10,62.37778593
2023-06-02,202.523895
2024-03-14,340.2242283
2023-09-22,426.2945129
2024-02-20,325.6506577
2023-09-04,180.9271475
2023-05-21,135.9813718
2023-06-15,33.94842144
2023-10-21,329.8547239
2024-01-29,425.2461307
2023-10-10,113.5650002
2023-06-26,133.9152502
2023-10-03,40.29178263
2023-05-15,560.3572522
2023-07-10,74.96735716
2023-08-06,23.42172368
2023-08-03,742.6743001
2024-01-04,141.8359131
2024-04-17,224.2667947
2023-05-02,84.5601466
2023-08-29,83.92857422
2024-01-04,253.8295721
2023-12-09,464.9887507
2023-08-02,182.4916645
2024-04-16,320.2479992
2023-10-08,33.63537893
2023-08-22,49.91107335
2023-11-16,367.8637976
2023-11-18,343.438254
2023-08-11,37.78318721
2023-07-02,528.2489035
2023-12-16,140.1515459
2023-08-26,118.551638
2023-10-31,330.4372085
2023-11-11,701.543045
2023-10-10,151.921769
2023-12-30,115.429463
2023-08-31,185.8931985
2023-11-29,166.9139909
2023-08-24,70.24191005
2023-07-31,98.96952574
2023-12-01,67.76327591
2024-01-12,87.76767298
2023-09-12,92.09799454
2023-07-16,426.5495946
2023-07-27,240.2863797
2024-02-21,77.78684475
2023-08-25,48.06110009
2023-05-25,661.1223155
2023-12-28,505.3225633
2023-08-12,219.7485911
2023-10-06,742.782612
2024-02-14,243.0567679
2023-12-14,56.48165968
2023-06-25,571.7235972
2024-03-24,188.8552262
2023-10-10,72.78677534
2024-01-06,293.635703
2023-05-15,74.87099891
2023-07-25,84.98460903
2024-02-19,19.29817231
2024-04-21,208.4445749
2023-09-11,66.99299761
2023-08-17,253.6798889
2023-08-20,601.4371841
2023-09-27,149.4754722
2023-06-14,722.9067768
2023-11-03,166.4836066
2023-12-01,96.24297856
2023-12-21,706.7679589
2024-03-03,39.09048523
2023-05-09,152.2403848
2023-11-05,212.270932
2024-01-17,445.6844373
2023-11-01,87.25925975
2024-04-27,134.5346823
2024-03-10,90.19382141
2023-10-09,263.6662622
2023-05-23,351.4020206
2023-10-28,422.9777714
2023-08-28,63.34285569
2023-11-08,383.5160164
2023-10-08,204.3826134
2024-01-10,347.3261228
2024-02-26,259.8518183
2024-01-18,347.2616895
2023-11-24,43.6231639
2023-08-14,130.5071784
2023-07-26,82.59557369
2023-09-21,129.4540832
2024-01-24,412.5954169
2023-05-15,183.2312778
2023-07-08,106.1332358
2023-11-27,228.7365078
2024-04-27,85.38235884
2023-11-30,81.72469626
2024-03-30,166.6127493
2024-04-26,322.5726953
2024-02-26,168.1591475
2024-01-25,166.8562135
2024-04-09,45.44095946
2023-12-23,81.30701673
2023-05-15,311.9320432
2024-02-08,818.2965563
2024-02-12,433.6119975
2023-07-19,528.2809923
2023-12-05,557.2330178
2024-02-19,385.9143621
2024-01-08,72.06512817
2023-07-20,665.4355127
2023-06-13,137.0350568
2023-05-08,183.8827278
2024-01-09,235.7413706
2023-08-21,212.6244981
2023-05-07,255.4596919
2024-02-22,258.519825
2023-05-09,39.09833788
2023-07-23,257.4268438
2023-08-31,328.2410318
2023-07-18,405.1792713
2023-11-21,385.4721143
2023-08-27,200.739985
2023-08-21,138.6035116
2023-04-30,674.8292058
2024-04-08,456.6253059
2024-02-11,724.5674111
2024-04-05,239.066116
2023-08-30,166.5935998
2023-10-19,70.99920412
2023-10-29,14.0662323
2024-03-29,201.7558886
2024-03-12,102.9303641
2023-05-10,23.26543552
2023-08-13,212.455801
2023-10-26,193.0301981
2023-05-16,261.4916989
2024-03-27,160.6001959
2023-09-13,792.0780814
2023-06-08,47.95796391
2023-07-04,44.46338382
2024-03-25,82.07403738
2024-02-07,19.42014718
2023-07-29,421.5214684
2024-03-27,38.6925666
2023-11-01,308.6776805
2023-08-01,31.85663511
2024-03-05,80.69854294
2023-05-29,163.0818522
2023-12-13,25.72727609
2024-04-04,594.4917134
2024-02-28,157.4926196
2023-10-07,82.31042816
2023-08-23,550.1949678
2023-08-31,387.9798332
2024-03-09,235.5456769
2024-04-19,576.4277871
2023-05-17,553.8858271
2023-11-25,732.8655786
2023-09-06,585.1928318
2023-10-30,164.1451628
2024-03-08,276.0178972
2023-11-05,483.5172457
2023-11-25,465.904701
2023-12-16,86.99853145
2023-07-03,275.8813734
2024-03-07,158.5557061
2024-03-03,81.57080367
2024-04-06,191.6473467
2023-12-02,20.42773529
2023-06-28,574.3012814
2023-05-10,297.3074077
2024-03-30,75.46439333
2023-10-18,311.2049474
2023-05-23,151.2500208
2023-07-11,95.53280121
2023-07-17,173.8635727
2023-09-02,108.3534492
2023-07-20,146.4554984
2023-05-26,59.4190276
2023-11-20,157.1101108
2023-06-29,51.65704094
2023-09-20,367.8999049
2023-12-28,398.0787378
2023-11-14,27.63853216
2023-05-28,140.84417
2024-03-19,675.7313741
2023-06-02,94.79337233
2023-09-29,372.0973484
2023-05-04,9.452025052
2023-06-03,112.0106829
2023-09-23,92.89662229
2023-10-08,245.6442312
2023-09-18,195.2446719
2024-04-18,72.29711615
2023-05-23,633.4226154
2024-03-30,88.49726255
2023-08-13,100.5138783
2023-07-05,520.9352781
2023-05-09,43.50262565
2023-06-11,239.6775029
2023-07-25,154.0317896
2023-09-12,169.2959765
2024-03-10,408.5524202
2024-02-09,144.0322988
2023-06-22,128.3365873
2024-02-05,35.81204694
2023-11-04,194.5021903
2023-11-02,51.75448984
2023-10-13,326.2987373
2023-08-14,327.0210121
2023-06-30,700.3426264
2023-05-29,230.0170715
2023-06-14,211.7507975
2024-02-08,124.2174789
2023-10-02,858.0518795
2023-12-28,358.998402
2023-08-05,246.612021
2024-03-12,545.8286804
2024-03-04,39.67769839
2024-04-10,436.2716047
2023-11-05,329.8219967
2023-09-29,107.7997771
2023-11-20,362.7059935
2024-02-21,40.32433168
2023-10-22,242.3416787
2023-12-18,113.8396153
2024-01-16,298.4100098
2023-08-08,109.4836086
2023-08-03,567.7305728
2023-09-28,578.1386821
2024-01-31,76.71175294
2023-05-16,191.9580188
2023-07-26,243.7390669
2023-10-04,283.4510338
2023-07-18,226.4555193
2024-02-02,194.095336
2024-01-10,119.6350242
2023-05-05,321.0068711
2023-05-02,196.1781002
2024-02-25,53.38765955
2023-06-27,327.1512012
2023-10-24,412.8875118
2023-09-07,45.97514232
2023-08-11,50.68096352
2023-12-21,278.2678104
2023-09-14,57.60027122
2023-11-15,535.2456007
2023-10-04,88.71699487
2023-09-10,93.74221142
2024-03-01,387.5320549
2023-06-14,293.8397152
2023-08-13,117.0058606
2024-03-24,352.2507156
2023-10-02,238.6336854
2023-06-28,8.743300879
2023-10-16,44.2047074
2024-02-14,69.57802112
2024-01-29,368.9205656
2023-08-31,282.8126145
2023-11-13,89.88224214
2023-05-26,268.261083
2023-09-09,120.6069792
2023-07-11,270.7192798
2023-08-25,381.7624919
2023-09-14,230.2946538
2024-03-19,93.14280505
2023-07-13,344.1621612
2024-01-31,22.59929808
2023-12-03,368.6120399
2024-02-01,79.86836281
2024-01-09,260.2601459
2023-08-14,404.9079417
2023-08-03,147.0531115
2023-10-20,32.09878036
2023-12-23,168.2497753
2023-08-15,140.8272965
2023-08-10,576.7006247
2023-12-27,145.4783364
2023-06-25,84.74837292
2024-03-01,94.29161578
2023-05-21,22.45769977
2023-05-09,192.1755467
2023-05-02,32.56159682
2023-12-10,293.9257604
2024-03-29,59.59505882
2024-02-05,429.6174118
2023-09-12,78.6953258
2024-03-20,286.8622319
2023-06-21,162.0233368
2023-10-06,76.92364674
2023-08-24,132.5666482
2023-10-31,24.89875487
2024-02-11,174.1912449
2023-06-18,264.6152614
2024-01-06,94.34726958
2023-06-10,74.42804519
2023-08-25,374.3872841
2023-06-01,122.5396774
2023-05-08,372.7292676
2023-06-26,437.3405854
2024-01-30,72.24843874
2024-01-30,432.3389203
2023-10-03,365.1594893
2024-03-17,99.05040096
2023-12-06,50.5928903
2024-04-16,231.0548157
2024-03-14,301.3900625
2024-01-29,287.051554
2023-10-08,126.1035562
2023-11-23,335.2446828
2024-03-25,76.20690583
2023-05-11,450.8196101
2023-09-01,177.8222545
2023-07-02,184.2496631
2024-01-14,272.7915148
2024-03-27,94.34376249
2024-03-08,92.52983825
2024-03-06,496.7070315
2024-01-25,51.88791831
2023-06-23,60.88730094
2023-10-26,592.0329925
2023-09-23,334.2718141
2023-12-24,645.6400345
2023-12-26,133.5635833
2023-09-18,476.4350828
2024-04-28,153.0197008
2023-07-07,264.9208365
2023-11-18,762.6006628
2024-02-06,45.2889015
2023-07-07,259.7177503
2024-03-26,29.28886455
2023-09-02,156.422919
2023-07-02,361.3068033
2024-04-27,110.3679296
2023-07-01,237.2433688
2023-12-24,74.72629411
2024-01-09,130.0499824
